allocationID,blockNumber,epoch,id,indexer,logIndex,subgraphDeploymentID,tokens,type,isDelegator,sender,curationFees,from,rebateFees,delegator,shares,eventTime,until,indexingRewardCut,queryFeeCut,delegationFees,amount
,11483757,,0x17c7dca4d8f8ab40973a540b048135698f6875df9f8c5693db170257e7effa7d-226,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,226,,995000000000000000000,stakeDelegateds,,,,,,0xffd0b16ad371a90676c4442b4065ea01cf500e11,989980547940981893016,,,,,,
,11483833,,0x56ec15238c038cc5a114184b9455c5a3be5c86ef59299a805f2da8e0dd6de1fb-328,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,328,,132706115100000000000000,stakeDelegateds,,,,,,0x3f2986549e4a6d8486b64bee434a3978c3e5a1bc,132036655820921619197595,,,,,,
,11483865,,0xa3fd1d1092d16dc48cfad1b5d42128c85760a8133704df3338cb8d98cbce192b-187,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,187,,39595669650896705900000,stakeDelegateds,,,,,,0xe4369be6df50aa406db8212ae00cf81917c848ea,39395922348828972995698,,,,,,
,11483902,,0x8c2f0e48da37dd3ed9af0927b41ad9a65a30c1c69eaa3628e744fb40d9325774-88,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,88,,510435000000000000000,stakeDelegateds,,,,,,0xfeae8058f880fc2e3df1b785a0f0ca5d70c88263,507860021093723711117,,,,,,
,11483929,,0x4f9fd28f48f7d1e2bc0d655c54ced6d79b13c624002bf8d20b8ee6a8d4b2cf0f-217,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,217,,10000745000000000000000,stakeDelegateds,,,,,,0xf7a489bbd270e60c8c53df31c36aeffa14a9260b,9950294487354809006704,,,,,,
,11483944,,0x5fa5f1e881e34538db572d96807baa59cb61c53a784ebed0754e5e0b8f617433-168,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,168,,1659772485756973830000,stakeDelegateds,,,,,,0xacee43c75e4a132f52f1577a886cd93b93363073,1651399472268396499408,,,,,,
,11483954,,0xb557a6f5c4ef6dd1680c29301acf70a71743f8b8cd4baaa1095c26f3c019b4e8-260,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,260,,24356038110332836790000,stakeDelegateds,,,,,,0xe4369be6df50aa406db8212ae00cf81917c848ea,24233169803154511522470,,,,,,
,11484016,,0xda4c764eeb49a9db9bdfcf1e1e1da6f6e03b11ab32b82d34f941e44746ef4f3b-199,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,199,,712682680000000000000,stakeDelegateds,,,,,,0x4065149108a615930114bb511818fc0909aa9269,709087427190399454619,,,,,,
,11484055,,0xd0ff919fb508c62ff6331121a971fc743787345d3cb7d999f489c8e4bec56614-74,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,74,,1393000000000000000,stakeDelegateds,,,,,,0x12ef2cd4231d5cf655a6cdd4ac1524ffaa439c17,1385972767117374650,,,,,,
,11484109,,0x27c9e358545995ebab0b91b784e99e0a66c25449cf07d2102c945f638bc874d4-105,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,105,,3130270000000000000000,stakeDelegateds,,,,,,0xc2f063a8f9ac5e9e7ed1092238bde34df6f64e80,3114478803822329035428,,,,,,
,11484220,,0xd5eab101f034d7f5ccf0c7fee504b812cf3d5a0b2076eca8fe41c570272d750b-154,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,154,,132706115100000000000000,stakeDelegateds,,,,,,0x63939c946a4dd8a1892f975cecd8b55672edfe3c,132036655820921619197595,,,,,,
,11484324,,0xf6a2ffc8eaffc4bdc226bad637bd2fa2fbfe09b622a92346b384b9135e2cb614-177,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,177,,414273252611250000000,stakeDelegateds,,,,,,0x3d088b87c048e5fd4e3a6f9cc04490501b1dbae1,412183378509927721428,,,,,,
,11484335,,0x2657b96b9e3c39dcf0bbf8663fbda13386ebfcf5e15e7cc7769fa71831e3073e-232,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,232,,132706115100000000000000,stakeDelegateds,,,,,,0x6cb9ae7eb3487b5f39330cc26a9ed115756dd10c,132036655820921619197595,,,,,,
,11484354,,0x5b0493ac56bf41d67cb4dabc1698af7ea17cb878bf988cabd945b1adc7900d11-250,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,250,,19900000000000000000000,stakeDelegateds,,,,,,0xf4ddc3cfdbd298dd9b9775ae05cff8119a689180,19799610958819637860321,,,,,,
,11484422,,0x416e2bda0736f656d572b62a15fc06d69fc0e206b86a0b37b2347ee18ba934a0-180,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,180,,63013350000000000000000,stakeDelegateds,,,,,,0xd4588f95fdf89e5c2d5e83d89ecc5c1aa5309c3c,62695468101102383284708,,,,,,
,11484429,,0x311fefea2244292888045a33db571189fe1be3d382e0a1ff42cc647813449914-232,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,232,,19900000000000000000,stakeDelegateds,,,,,,0xe29d1689dce347a5122e304c1f9fa09f1efe4f2f,19799610958819637860,,,,,,
,11484560,,0x69eb1db0dd8b092f6cc2ac4a3f218538c705d3a7c4a5d7805d1a17b283f790bf-172,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,172,,381733956986296600000000,stakeDelegateds,,,,,,0xf481ef84e246203672c8d6467561d1105ede3a40,379808233070324744769570,,,,,,
,11484616,,0xa84620d4d71d406814f02a2f85fccb7cc2153bc73f9a646677aac37ae6abae27-207,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,207,,50446373605150000000,stakeDelegateds,,,,,,0x6b20ae8a2efe917b3b25b1a430f08f2fcd4bcff7,50191888023378777032,,,,,,
,11484631,,0x627b2ec997ab0a7dbbee7c4334792ba22f48fa7c21240eb870c9f1260535251d-25,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,25,,995000000000000000000,stakeDelegateds,,,,,,0x64d0d6fe02423450bcd674e44135076d6cfeed24,989980547940981893016,,,,,,
,11484702,,0x1dbb60ae3a2e8e9c6ca2bab0ac689fafe063cb9cf0ed50d0e65b8926eab032dd-59,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,59,,364493214466700000000,stakeDelegateds,,,,,,0x6b20ae8a2efe917b3b25b1a430f08f2fcd4bcff7,362654464501018587161,,,,,,
,11484710,,0x4e7ad894d4d7caa070b9762e47ba79b93e78001dde16115d771384039345abca-290,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,290,,19900000000000000000000,stakeDelegateds,,,,,,0x53c4be51acd98078245f087a1ef0805eca8e4c25,19799610958819637860321,,,,,,
,11484726,,0x545aa47430674f77ca3432c9aaeee07be9ed5b58f86d6c7d39dffc00631800f2-243,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,243,,7913200026139562400000,stakeDelegateds,,,,,,0xe0e2dfc3ecf8dde7260c0b1df497dbbf52917787,7873280500345966053773,,,,,,
,11484934,,0xbec9e3c500fdc97915266876aa7529df9aaa09f5799b9e7e82835f1815d46353-177,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,177,,31507670000000000000000,stakeDelegateds,,,,,,0xd4588f95fdf89e5c2d5e83d89ecc5c1aa5309c3c,31348724031099132624247,,,,,,
,11485074,,0xdebc1f8d097338cf17522ea59aaa5814f2edc4f7911109728516bcd65159407c-128,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,128,,60031335000000000000000,stakeDelegateds,,,,,,0x9e747fc985bedda32211b7a93e347cef8dd22805,59728496398923260551338,,,,,,
,11485246,,0xe70a3ca289850121124ad7f70eccd3e5054764761f948c09f2da385e8a4be38a-220,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,220,,13267330000000000000000,stakeDelegateds,,,,,,0x65dd7b52d51118cc081d3d797c1bfdcceec5f7d9,13200400626245052561476,,,,,,
,11485314,,0xfeee6251eba9d22a8204f92e3ac4dbc7b49f509b630b4fffa841e8da8037257d-217,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,217,,1492500000000000000000,stakeDelegateds,,,,,,0x3c45550a9ed1bd5042641e0bc3bc9324ff4f2ed3,1484970821911472839524,,,,,,
,11485390,,0xb2e907f4016615b51a53ebdca117c88f1b0493b7911520e8307a2dfbc9dd9d25-111,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,111,,4975000000000000000000,stakeDelegateds,,,,,,0xf748879edbe8cca140940788163d7be4d2a2e46a,4949902739704909465080,,,,,,
,11485426,,0x24dbad70cc6f73edf7d3ca01bdcd3447ba7ef798c98d06a4ee6fb84461fc873f-179,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,179,,9950000000000000000000,stakeDelegateds,,,,,,0x9a5aaf145d11dd36747ca3c14422d9714a3de366,9899805479409818930160,,,,,,
,11485430,,0xf60e0d418d152d3300c5ac65ebd98e7ee581f7b2218b6102d96b9ab346667c04-89,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,89,,199000000000000000000000,stakeDelegateds,,,,,,0x2c85e202474086fe7deea3c0e2f58f3bddad01a0,197996109588196378603215,,,,,,
,11485434,,0x96918ed5a4b0a09c1d381603748c8d40c53c4d18f44429e58b1a92ea1a45b761-218,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,218,,6866254253481500000000,stakeDelegateds,,,,,,0xf748879edbe8cca140940788163d7be4d2a2e46a,6831616229310264271106,,,,,,
,11485647,,0xd38a2a85ab374f77768e672c3b5f2dfd897d484852d83b8fda43256cc86222a1-247,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,247,,4975000000000000000000,stakeDelegateds,,,,,,0x38ff5e822bef345d52376dc52f7d89e55dbc5ea1,4949902739704909465080,,,,,,
,11485683,,0xf107aedc70066affa37a4d86a0b6bef07b9e6c35685d9d7c0d55edd72c846bf5-186,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,186,,2963110000000000000000,stakeDelegateds,,,,,,0x6273540b8160b2d923652552fade0da98bb10dc5,2948162071768244077401,,,,,,
,11485784,,0x105e5b5a6e404e0459f9edec87df87d37cdec234b55a5d0db36818995eb475d6-110,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,110,,279818875000000000000,stakeDelegateds,,,,,,0xf2efc7b78168abc6a5be99e5624c64f2499d91fc,278407279594702632863,,,,,,
,11485808,,0x4b3ecbfff12b1253f7859c75864fcd01face530c831ec0766a903962fe659ba7-179,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,179,,9950000000000000000000,stakeDelegateds,,,,,,0x09ab720be0deda7f664e5dd15c5f33472da0e0fe,9899805479409818930160,,,,,,
,11485811,,0x5cf391695a0c07eb1d04fd5e5571373e6d17dc9e7dc0165db87726fe58aa9eb0-149,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,149,,99500000000000000000,stakeDelegateds,,,,,,0x42a96b08305048ca2c6fb6c9c889dc3bcb4d0259,98998054794098189301,,,,,,
,11485852,,0x7fa0c31a23bf61e28e8718d507103dacd55cba9799d48824b71bce6717403206-156,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,156,,1427825000000000000000,stakeDelegateds,,,,,,0x546bd956c48cad0d9c25d5f8524493a3530cba81,1420622086295309016478,,,,,,
,11485855,,0x0c448ec5c29f9ffa93e555990a2d1eea5a61fc740956d9e7c49b2970a4661ff5-228,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,228,,99500000000000000000,stakeDelegateds,,,,,,0x576ae2dadaac088c135fe8bb3b256773663b0e58,98998054794098189301,,,,,,
,11485890,,0x1fc7b6f003653ed864600c9a9ceb989adad73614f29c4271a314bf39b6afd333-265,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,265,,1172110000000000000000,stakeDelegateds,,,,,,0x521319fc66afb0959cd53e62e4c945b710a7bfb2,1166197085474476669972,,,,,,
,11485966,,0x894071c8f4a1fddb639d739ff19207a01ac63a365a151110c63b977659a24fe0-140,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,140,,123034418152200000000,stakeDelegateds,,,,,,0x8abac98aba75b4cf5c4e8c07d45f4c688ecb764f,122413749445140547690,,,,,,
,11486114,,0xf58c1121c5fbef68900f7fd9e2ab9f27c91be68ca12f91d6c711e962282376a5-171,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,171,,6268500000000000000000,stakeDelegateds,,,,,,0xef1335914a41f20805bf3b74c7b597afc4dafbee,6236877452028185926001,,,,,,
,11486539,,0x894024e84c359e38f0838f4debce779e806d8dc5b8537c2149c499dfdecb3ad3-175,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,175,,1020435936146159284500,stakeDelegateds,,,,,,0xdfc026ca5508646dc1efbf79570200e0b27d8d35,1015288168044867918909,,,,,,
,11486546,,0xa42c424a228c344053f32cfde2b1fbf0a072696dc5b5ff48f25136ac01c93f33-266,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,266,,4975000000000000000000,stakeDelegateds,,,,,,0x808fc4d6d9fdf6e5eebcd486a078839e21bd2bd2,4949902739704909465080,,,,,,
,11486557,,0x81be7f0eb688453fd0873d2e560af8e0809951870cdda49d104236c6ed35834a-239,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,239,,8152646475586598800000,stakeDelegateds,,,,,,0x564a77fe6ec7377e6c153d7e2e23029067073eff,8111519020171191899077,,,,,,
,11486665,,0x8327cbb41cf7ca81bd88ff86fdff62e82a7126c4bddb0953a7d12758ab2d6b96-303,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,303,,2163929980000000000000,stakeDelegateds,,,,,,0x8e3d19bc54340d6dbc9e1beb9652e4c3290e0e3a,2151313044377580348201,,,,,,
,11486675,,0x435d51b30322e1a0ca06787c690a6a470d1d30b219d651ff1183620ba1a3afc1-102,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,102,,123549248499463909550,stakeDelegateds,,,,,,0x3bd00d34e3d5af7c8a3d1b1cac5e160b2213986b,122628829842065185246,,,,,,
,11486737,,0xf7782c59159cf8db14dfb8b30fc7ceff99d26d3e0c10eb74140695889bd180ca-210,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,210,,696500000000000000000,stakeDelegateds,,,,,,0x75b5a51fb9107407fb7bb637e7b705357c73ea02,691311206035939642805,,,,,,
,11486928,,0x1d5ed44945c2493eadc0617dc1fc7d69b835eeb695846ef16d99023d710c93bd-213,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,213,,12602670000000000000000,stakeDelegateds,,,,,,0x4c06a0ab57da91c9479e481d1da2fafe77e31761,12508782479501730736820,,,,,,
,11486938,,0x48319e44c2b64c470c500f8e52f08399d6bee1b270a7c7d961f6c125df49789a-354,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,354,,544937728455601079500,stakeDelegateds,,,,,,0xccb586177f8e2461a81cacdb8b793b2e265df169,540878044900397655471,,,,,,
,11486944,,0x9dcf9357628d9ec583936b841a46e0ff93b64d5a23885a5361c0531a05dd2c29-197,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,197,,994114450000000000000,stakeDelegateds,,,,,,0x7877128177d48482658f0f404b10d04f7db7c271,986708484375096652176,,,,,,
,11487052,,0x45d4e9a1c91c5729ae45916805b916bc37228bce1a74544d1c0c04c5f90e8bfa-6,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,6,,497500000000000000000,stakeDelegateds,,,,,,0x952924e66af2bf3985c4364a762dc39f083c984b,493793718597099744861,,,,,,
,11487160,,0xb1a7b1890473ccb614ddcaf0cbf878a46bab996b5481cae8c833b874896ec30b-210,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,210,,497500000000000000000,stakeDelegateds,,,,,,0xe2d128323cf7560a6e7a82726d7b425aedc7a556,493793718597099744861,,,,,,
,11487170,,0xae8ec98406ed94e90897af2cc49778d8fbd0710382dd5d3102e1345795200451-111,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,111,,398000000000000000000,stakeDelegateds,,,,,,0x8aef8de06aa03916eccd39d7552c81bbdf269349,395034974877679795888,,,,,,
,11487231,,0x6e52920ee6ef2ca72e4236ab9d3ff5afa074da64ca918c96e7255aad5d4d87db-155,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,155,,54794423468350000000,stakeDelegateds,,,,,,0xaac19dcaf616e0197176f86b24e3d3d24ac49846,54386215322252739895,,,,,,
,11487316,,0x4e4827a59c79ab0d4a0baea181badaf558b0ff8a9244addd76cb479959493900-29,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,29,,432825000000000000000,stakeDelegateds,,,,,,0x4e22846846e395a164bab655de244e75c54b087b,429600535179476778029,,,,,,
,11487351,,0xb70c29c313cb42f12d4835ae1fb48295ed534bfd59438d858827a6fd138fa361-277,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,277,,3820661418081550000000,stakeDelegateds,,,,,,0xb414c335e1800c8cc6c11d8da9feed702f6acc08,3792198209316496401286,,,,,,
,11487419,,0x98d8ab13a21c08e0faebdc9c15b4ab67b7095fee992ddf9cccfbd6127275a043-112,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,112,,1867890678491147607000,stakeDelegateds,,,,,,0xfe70e4fdd19489d1384e50cc2dbfe993f7b94589,1853975244351765737694,,,,,,
,11487679,,0x878b5f40b1677e2087592311a4f095a97ba21cc0f060123c9b25667fd0ee6f15-121,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,121,,358896500000000000000,stakeDelegateds,,,,,,0xffcc886d4a19a3283df6f73edb8351b290c984ae,356222788595947755942,,,,,,
,11488043,,0x406b6eb43382e144edb1a6a746cef44b215ac15d4864efe1e6724b633210da88-152,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,152,,298500000000000000000,stakeDelegateds,,,,,,0x625114d3fc10a15a5465d3137aba4771464aae3d,296276231158259846916,,,,,,
,11488044,,0x62195d039618e01d48528dc012552789cf4b75cd1161afd24aa7797d40317a05-237,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,237,,106465000000000000000,stakeDelegateds,,,,,,0xec0c2a42305d2f92e8a986f7a3d593f737e7f516,105671855779779345400,,,,,,
,11488060,,0x286332f16b9ef80cd4e6f1a2e767f3949721861d5696a6a5ff1cb6c083aa7865-15,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,15,,998980000000000000000,stakeDelegateds,,,,,,0x625114d3fc10a15a5465d3137aba4771464aae3d,991537786942976287681,,,,,,
,11488144,,0xda35fa36c5abd64ed58f4d196b3d6bab517449f4adaaa64b8c7878a626edf8f5-138,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,138,,3146690226300000000000,stakeDelegateds,,,,,,0x6ca78c882b5ce143223c6e1b1990c3a21f0d94af,3123247976116233798352,,,,,,
,11488239,,0x62dd6bbd89c3e35bcf0c0a294b5e437a6c6ced4c13d4a6f7ff38458b6489e794-426,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,426,,9950000000000000000000,stakeDelegateds,,,,,,0x4b2c2fe26fc1b9ddb7fb0da1a64eed4dc017f455,9875874371941994897221,,,,,,
,11488258,,0x784555fa26a0279bc6f83326b1c68e9ae5c70d67d1093acc41244772a78128d8-26,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,26,,19900000000000000000,stakeDelegateds,,,,,,0x3436ecbadafa09c728423506a1661b3ed40b3da8,19751748743883989794,,,,,,
,11488296,,0x61594563f90ac909a1bc05fa41a7d669c17f8f6ca5bbc32ca6f450992bd304cc-36,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,36,,1025938530000000000000,stakeDelegateds,,,,,,0x80640092a460d1dcd590f483ff9cabbcff619c85,1018295480966315928655,,,,,,
,11488339,,0x37f656e31e3960fcb99b2513990e340efa6dec1e942eab3cb9e5ad1577206571-102,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,102,,99500000000000000000,stakeDelegateds,,,,,,0xf2413c436fd37e4a42850cfa24e34a30829b7aec,98758743719419948972,,,,,,
,11488354,,0x5c0e0eba429bad6d6cfdf6e24257ed8683ed32b6d3b10f29a1f84dc0e13f2bde-16,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,16,,497500000000000000000,stakeDelegateds,,,,,,0xf2413c436fd37e4a42850cfa24e34a30829b7aec,493793718597099744861,,,,,,
,11488383,,0xed7c682bc82c3bc6f74db8942b7f28fb127225bc24b07671fa143b3282aee5aa-75,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,75,,149250000000000000000000,stakeDelegateds,,,,,,0x4e58b97ce2c9a687ff6df2ba7f8f7217ad44327d,148138115579129923458323,,,,,,
,11488516,,0x8ea77375c02c4ba844761c6ad12d18eefdf20d4777435eb987d6d27a14d9e26a-240,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,240,,298500000000000000000,stakeDelegateds,,,,,,0xf2413c436fd37e4a42850cfa24e34a30829b7aec,296276231158259846916,,,,,,
,11488538,,0xf9b811ed5daf8fe88d082b7ffa48a5267026b9a2b031707f03edf6a3b972e51c-241,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,241,,5970000000000000000000,stakeDelegateds,,,,,,0xd433c1b56055b7adf8e5e2982e7e2c00c378706a,5925524623165196938332,,,,,,
,11488700,,0x479dc98cdc9de5b2bd2985880e9014f21b83e9dfcd42810d68b86d40d339ebd3-100,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,100,,5678683487303850000000,stakeDelegateds,,,,,,0x9377a5ff1da6a53d39df0d4ba25b3c39c163d399,5636378363681837886693,,,,,,
,11488853,,0x28c80e7ed8c6ef8ae4599d2881c98dd77faa83e946503d4740a2066696c612fc-279,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,279,,19900000000000000000,stakeDelegateds,,,,,,0x08d96844be2b7b05c45d0d81fb6dce03fddb0b66,19751748743883989794,,,,,,
,11488940,,0xdd041fc24ee0c285dc8d82a751490132b5e34f3a572ee4687e62ddd16bc0271a-205,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,205,,89550000000000000000,stakeDelegateds,,,,,,0xf2413c436fd37e4a42850cfa24e34a30829b7aec,88882869347477954074,,,,,,
,11488982,,0xa10afd4b15136598221fb3244a2b6b8e7dc22c774233bbb98176192779d7bb8f-22,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,22,,102266100000000000000,stakeDelegateds,,,,,,0x19ef5ab9c5f3e1aca85b22855ff31984e5c4083f,101504236794819823553,,,,,,
,11489100,,0x232f7087f8ddd611518bbdb52859ce8150c8c0ff5ae2bb50f2a0451c063c9dd3-93,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,93,,99500000000000000000,stakeDelegateds,,,,,,0xc6c9d802bc16d8746aafcac4781f9a8d442d585d,98758743719419948972,,,,,,
,11489161,,0xc05e2f3be38bb06bb4565ab774fe57a9821145070aad5cb2c2c71395e01f71c4-75,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,75,,995000000000000000000,stakeDelegateds,,,,,,0x82f92383afb67c42a7635690f2eb4db408be2656,987587437194199489722,,,,,,
,11489165,,0xecad62656dd0c4b592084d9f4056f45fb2bcd6dc6d97e3523350cba187809e86-287,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,287,,406725037908400000000,stakeDelegateds,,,,,,0x150ab80a709b6214d9ca76b1b8446b3ce3787a8b,403695012895146122200,,,,,,
,11489190,,0x50c2c75cce2a2fc09d1747523ad497d804c432e8836c7b394ad0306b684c7076-72,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,72,,497500000000000000000,stakeDelegateds,,,,,,0x865fa73770e2eaa7e109f605dd2af59ea34aa676,493793718597099744861,,,,,,
,11489226,,0xbc407c3f34e85c0d8ce62eaafb81bc17f9d3aaae0e22b38e196cdeda539b048c-111,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,111,,497500000000000000000,stakeDelegateds,,,,,,0x08ec21c1a969c360030e8c6c6c17f1cfe6e6ba2b,493793718597099744861,,,,,,
,11489296,,0x25e489dc4755a13f34eb68167ee5bdac3b6726e269db3f2f127f915a9ec5b03d-50,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,50,,14925000000000000000,stakeDelegateds,,,,,,0xe3a2cdfaad3be971c38009c23761bcc9ffaac3e5,14813811557912992345,,,,,,
,11489461,,0x3520a005d4e8a9b4c0eb571ee70ccdec338163ec54e3005f259da446667744da-278,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,278,,49750000000000000000,stakeDelegateds,,,,,,0xbdd75982153909bc835f96646f59734cd582c06b,49379371859709974486,,,,,,
,11489522,,0xdd1387656007eec3892ef93babf8e3a76a85426ba9c1cc7e64b7249e0bf3819d-88,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,88,,19900000000000000000,stakeDelegateds,,,,,,0xf8d4d1e0d43375d8cac0c8c0f25d22538bff403f,19751748743883989794,,,,,,
,11489555,,0x255eb40619f269e49d9f87327187b2d0dc0d1670115ed56158dc7df58ad730b0-177,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,177,,69650000000000000000,stakeDelegateds,,,,,,0xaae7c50792c5db29f1fcd7caf6bebddc2ce18704,69131120603593964280,,,,,,
,11489663,,0xb94daaf637d80399d53d16d7fd9df6ed836e9af6544d9b3117a8f674344f9705-183,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,183,,1980050000000000000000,stakeDelegateds,,,,,,0xade62b4cb00d520407b416a139d075f24a8e17c8,1965299000016456984547,,,,,,
,11489720,,0x849483493659092b152054bbf26c0ff3b2fa349d7c5c8e98f19e3850e436f9c0-175,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,175,,248750000000000000000,stakeDelegateds,,,,,,0x6146b09dd16e38921fa9f5e0b64b1af8e854e1a1,246896859298549872430,,,,,,
,11489817,,0x1e96d4a6d2b84bca932ba6fc851f25a9d681e40f6dafb6ab54f1a1734e49138c-181,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,181,,105838574267821497000,stakeDelegateds,,,,,,0x2edb54558176d4e32f34923b5deaf2feff93ac79,105050096801453046142,,,,,,
,11489912,,0xb4445f2f8f7edb60e7da4a0fcd5274b08f3895cb41742c4792ce0a2dc07f4efa-134,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,134,,99629350000000000000,stakeDelegateds,,,,,,0x85194ffba51d0a3d9b7abcae802868f1e03f021c,98887130086255194905,,,,,,
,11490007,,0x746abc45385a7d1cddab1b792f5d78e9a5015bafe997c80abe4c7208260c65e1-220,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,220,,3771890655600000000000,stakeDelegateds,,,,,,0x50dbe761717c1e5b016ec184044bc1c3496b73b1,3743790779839952701311,,,,,,
,11490229,,0xe293d9e212f80c1a0f595e8d955c09d4473a0eeb0c39afe75fbc22c78bfc9507-26,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,26,,3429481226000000000000,stakeDelegateds,,,,,,0xba436985f87f4af3dd0363a8b6f2a28747d95f1e,3403932236071317855377,,,,,,
,11490252,,0x303501aefcb8894753218e4c762a6252e5286df6c55bc0ba7d8689c70437e038-203,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,203,,1199713091579031593500,stakeDelegateds,,,,,,0x607534a61f589edf2cc79da4105ed5c98db7b101,1190775454754638959361,,,,,,
,11490303,,0x95b4bfac59daddaa3cc5d3ffdf6ec5d2399a437abc8dbc16f78d308fcbf23ae4-39,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,39,,20136275983500000000000,stakeDelegateds,,,,,,0x25e9e5b065e5fa04360a311b9f498e54038487b2,19986264515758667146130,,,,,,
